A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
1079.5,1.39050765405397,1.4791713929488,67.6054177877557,14.2806948759088,1.28810343126815,4.87785775168204,0,1700,2.77136959900682,1.60040763618569,62.4840807672809,7.10947172264435,1.63021741118048,3.85420083486274,0
1088,1.39115235347837,1.47732192058379,67.6900536076003,14.2739363600521,1.27863267782938,4.91398774341195,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.5,1.3917787948136,1.475445933962,67.7761195433784,14.2673754393774,1.26929210653315,4.95014920114883,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1105,1.39237525995212,1.47353220753716,67.8641426963709,14.2611341329635,1.26006810855396,4.98638546958395,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113.5,1.39295483301153,1.47159292411273,67.9535749061127,14.2550748677743,1.25096976471624,5.0226516134903,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122,1.39351233248762,1.46962280641257,68.0446707574614,14.2492512847184,1.24198960114761,5.05896772515153,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.5,1.39404859907351,1.46762294832431,68.1373919058552,14.2436540350979,1.23312569577488,5.0953323969389,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139,1.39456444144372,1.4655940474328,68.2317181726855,14.2382741547384,1.22437615578904,5.13174425806293,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147.5,1.39506063747366,1.46353663968516,68.3276368273995,14.2331030471457,1.21573911762411,5.16820197367564,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1156,1.39553066691609,1.46144433658133,68.4254593191857,14.2282081352689,1.20720645926997,5.20473135223215,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1164.5,1.39598508991218,1.45932743889431,68.5247171640706,14.2234789843661,1.19878496342824,5.24129472662985,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173,1.39641554919559,1.45717769669297,68.6258101719149,14.2190021521869,1.1904650888283,5.27792487670826,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181.5,1.39683171588561,1.45500493245838,68.7282893474729,14.2146766723531,1.1822528276645,5.31458682961392,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190,1.39721780802967,1.45279137595703,68.8330077222029,14.2106661540641,1.17413261178964,5.35134212616974,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198.5,1.39759108070801,1.45055736729103,68.9390176872173,14.206790971764,1.16611688002337,5.38812653758488,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,1.39794466908495,1.44829419044974,69.0467452396164,14.2031221145756,1.15819773743575,5.42496769255531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215.5,1.39827961119982,1.44600515193564,69.1560468274535,14.1996484983987,1.15037401168229,5.46186304921054,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,1.39859034851343,1.44367869772408,69.2674901677549,14.196427440639,1.14263917362208,5.49883589870489,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1232.5,1.39888469928901,1.44132835468926,69.3804431687317,14.1933776053649,1.13499772761786,5.53585716895379,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1241,1.39915777862183,1.43894787970756,69.4952203691514,14.1905493525175,1.12744381838987,5.57294758700506,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1249.5,1.39941112370598,1.43653857527294,69.6117749438093,14.1879265037146,1.11997688972067,5.61010264126667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258,1.39965358286855,1.43411032683643,69.7296422239665,14.1854172730359,1.11260221213716,5.64728816699942,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1266.5,1.39986668174191,1.43164091888295,69.8499174485918,14.1832126351292,1.10530334128852,5.68458003560806,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275,1.40007062402304,1.42915677474558,69.9713297848669,14.1811033763067,1.0980946070769,5.72189797371401,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1283.5,1.40024987016858,1.42662883984322,70.0953164601592,14.1792500590559,1.09096211154544,5.75930661632135,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1292,1.40040741072617,1.42408576528835,70.2204898310685,14.1776215711781,1.08390666464874,5.79679552871442,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1300.5,1.40055202803491,1.42151455438022,70.3475034369941,14.1761270029994,1.07693350867736,5.83432984167826,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1309,1.40067913309141,1.41891812125617,70.4762300952713,14.1748136806417,1.07003753482919,5.87192981803445,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1317.5,1.40078339895807,1.41629390415223,70.606813816556,14.1737365295166,1.06321320604028,5.90961932327761,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326,1.40087707532265,1.41364274428235,70.7392305477901,14.1727689176556,1.05646838259627,5.94734817500045,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334.5,1.40095391921547,1.41097566711717,70.8729443962096,14.1719752732436,1.04979686715284,5.9851438919038,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1343,1.40100494836304,1.40826665600401,71.0092790833748,14.1714482933882,1.0431905795704,6.02304644062938,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1351.5,1.40104082823243,1.40553832136901,71.1471174280033,14.1710777843948,1.03665618071212,6.06101176463677,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1.401060450036,1.40278709394437,71.2866552819638,14.1708751705717,1.03019150737942,6.09904591735827,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368.5,1.40106351594281,1.40001274451784,71.4279212039884,14.1708435126908,1.02379504270575,6.13715152456103,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,1.40104914450465,1.39721447235483,71.57097351809,14.170991910243,1.01746488344564,6.17533382174488,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1385.5,1.40101770698367,1.39439112859812,71.7158894294866,14.171316540841,1.01120007721665,6.21359259037459,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394,1.40096367374448,1.39154594567355,71.8625211843773,14.1718745348067,1.00499546179661,6.25195391026667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1402.5,1.4009003535423,1.38867434155942,72.0111238519062,14.172528490509,0.998859432115725,6.29035988965025,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1411,1.40081625639879,1.38578193893258,72.1614253949843,14.1733971197425,0.992782605527138,6.32886320952753,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1419.5,1.40071442001407,1.38286584984906,72.3135942730202,14.1744491195331,0.986766058481205,6.36745179181623,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1428,1.4005990584845,1.37993340091562,72.4672654011035,14.1756410287465,0.980811665605394,6.40610784671017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1436.5,1.40046837550179,1.37698191960981,72.6225948038129,14.1769914831849,0.974917073095572,6.44484077730747,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1445,1.40031778378343,1.37400569128857,72.7799023206503,14.1785479934748,0.969078051061195,6.48367311621509,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1453.5,1.40015013284697,1.37100854143406,72.9390058324514,14.1802812336258,0.963295585034035,6.52259327749083,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462,1.39997003906757,1.36799827836631,73.0995072007123,14.1821435899399,0.95757184614745,6.56158107870277,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1470.5,1.39976954403973,1.36496248869923,73.2620865612924,14.1842174980327,0.951900403971252,6.60067511366383,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479,1.39955416852153,1.36191298216677,73.426130236972,14.1864460121282,0.946284089602119,6.63985094563035,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.5,1.39933122120778,1.35885570635784,73.5913309500915,14.1887536181084,0.940726871400188,6.6790749772329,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496,1.39908301814364,1.35577045736031,73.7587985171919,14.1913235253673,0.935215921219009,6.71843278607763,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.5,1.39881639375833,1.35266448685772,73.928162505621,14.1940852164644,0.929754997513015,6.75789355689011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1513,1.39854299961324,1.34955687745245,74.0983960518728,14.196918157053,0.924350958105248,6.79740227679212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.5,1.39824664463174,1.34642059171879,74.2709972018059,14.1999903117336,0.918992208104992,6.83703871672191,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530,1.39794276501205,1.34329008211928,74.4440842161448,14.2031418662368,0.913688081707221,6.8767289767417,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.5,1.39761929940124,1.34013651261132,74.6192638279405,14.206498102324,0.908429833864958,6.91653342168153,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547,1.39728130310869,1.33697480433958,74.7957251516018,14.2100068202313,0.903219976153001,6.95642863651107,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1555.5,1.39692152189885,1.33378930932427,74.9743601188874,14.2137436114088,0.898053051686824,6.99645226457146,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564,1.39655260561924,1.33060148795225,75.1539817935245,14.2175773455037,0.892936448605649,7.03654254117524,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.5,1.3961743223247,1.32741460218791,75.3344131028657,14.2215105918673,0.887869203386139,7.07670148172376,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581,1.3957716574897,1.32420311522195,75.5171158038234,14.2256997660368,0.882841023080142,7.11700650844044,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.5,1.39535876874288,1.32099303646276,75.7006261499842,14.2299978973011,0.877860187947705,7.15738723938336,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598,1.39493539649271,1.31778303856928,75.8850258905821,14.2344078879366,0.872925780032988,7.19784596915232,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.5,1.39449300556725,1.31455874286362,76.0711535660711,14.2390189366146,0.868031749497199,7.23842798471262,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615,1.3940393820597,1.31133442567401,76.2581977885625,14.2437501995711,0.863182279913124,7.27909440843939,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.5,1.39356538093364,1.30810003795065,76.446752617381,14.2486973966331,0.858371038456198,7.31989434135622,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632,1.39307934462274,1.30486448640799,76.6363105453796,14.2537738147975,0.853602539597265,7.36078562997719,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.5,1.39258096754613,1.30163306475946,76.8265671082042,14.2589829247957,0.848875932670607,7.40177105435463,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1649,1.39206993636406,1.2983657873594,77.0198976078836,14.2643282955707,0.844190379844792,7.44285348091123,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1657.5,1.39154592978089,1.29516804163792,77.2100582975596,14.2698135973163,0.839545055674744,7.48403586526965,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1666,1.39101117696896,1.29194196736647,77.4028575012875,14.2754157891878,0.834940682454356,7.52530741310844,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1674.5,1.3904602353512,1.28871674439665,77.5965707241726,14.2811922313156,0.83037338629513,7.56669880186457,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1683,1.38989799512604,1.28549600906048,77.7909844100456,14.2870920099379,0.825845511067165,7.6081848517411,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1691.5,1.38932422458376,1.28228471334394,77.9858006255257,14.2931178628235,0.821356325500304,7.64976796562975,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700,1.38873308403484,1.27907260918014,78.1816444838875,14.2993315157619,0.81690181413814,7.69148164251363,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
