S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
357,6.37602836646187,5.9923323290271,16.6879930065954,3.08372899334816,17.8600234354674,0.351801627242106,0,1060.82018229166,15.8040274771832,-0.247544148552831,-403.968344978503,1.24360676788808,14.8979325063765,0.421748810077526,0,1589.5,11.40952540101,5.35899493105449,18.6602154483328,1.72271966360089,7.17805939038059,0.875332031328657,0
365.5,6.36615398161505,5.9624879198589,16.7715224490327,3.08851672411299,17.4176579524352,0.360736519475693,0,1060.715390625,15.7040274771832,-0.246509346923869,-405.66413098682,1.25152705437463,14.8051283275244,0.4243924921271,0,1598,11.3419988783753,5.40835374128788,18.4899148213237,1.73297928815141,7.09762132564162,0.885252258313681,0
374,6.35597704908799,5.93173814757131,16.85846500843,3.09346673868373,16.9945910403422,0.369716770016083,0,1060.61059895833,15.6040274771832,-0.245440175803331,-407.431259665203,1.25954888116882,14.7123058099821,0.427070058788238,0,1606.5,11.2770955245461,5.45634216791031,18.32729636864,1.74295621670673,7.01966730441714,0.895083062302095,0
382.5,6.34548829892614,5.90006988267844,16.9489517901444,3.09858505917654,16.5895118926173,0.378744434908644,0,1060.50580729166,15.5040274771832,-0.2443445066904,-409.258228697183,1.26767421369176,14.6194649483133,0.429782165721768,0,1615,11.2146536307822,5.50299166104767,18.1719337697419,1.75266381494935,6.94405797571653,0.904829039324264,0
391,6.33468585933683,5.86747108943084,17.0431176354889,3.10387419786237,16.2012426069996,0.387821197397847,0,1060.401015625,15.4040274771832,-0.243221809389214,-411.147340162969,1.27590506842195,14.5266057370797,0.432529485614215,0,1623.5,11.1545272728734,5.54833088316256,18.0234384188348,1.76211418766714,6.87066662942616,0.914494276329685,0
399.5,6.3235603487393,5.8339340869879,17.1410918445311,3.10934043729341,15.8286867302611,0.396949248807071,0,1060.29622395833,15.3040274771832,-0.242069263029164,-413.104905383846,1.28424351456423,14.4337281708405,0.435312708734052,0,1632,11.0965855846347,5.5923833011553,17.881463879513,1.77131812932498,6.79937842195751,0.924082308301747,0
408,6.3121021049757,5.79942516314145,17.2430882694297,3.11499032885018,15.4708384925875,0.406130883609833,0,1060.18268229166,15.2040274771832,-0.240880330246309,-415.143901113662,1.29269167578455,14.3409506032664,0.43812892750279,0,1640.5,11.0407211218023,5.63516135539667,17.7457207865454,1.78028362278673,6.7300951672065,0.933595313450461,0
416.5,6.30030956918824,5.76395283608258,17.3492051104228,3.12082654549891,15.1267936835252,0.415367951638204,0,1060.077890625,15.1040274771832,-0.239668923608397,-417.242246071891,1.30125173201379,14.2480355554611,0.440986077183903,0,1649,10.9868069067293,5.67669964472148,17.6158694767277,1.78902262437969,6.66270885793168,0.943037650474508,0
425,6.28817298847241,5.72748448513943,17.4596719134658,3.12685592385335,14.7957011493468,0.424662896591214,0,1059.96434895833,15.0040274771832,-0.238416610874481,-419.433862570284,1.30992592132374,14.1552189863067,0.443877647760711,0,1657.5,10.9347368727094,5.71702152878665,17.4916255774925,1.79754454608111,6.59712631837671,0.952412460206708,0
433.5,6.27568232538462,5.69004240398029,17.5745614707631,3.1330855955369,14.4767758371041,0.434018277127407,0,1059.85080729166,14.9040274771832,-0.237134299276275,-421.701965110894,1.31871654187857,14.0623825303005,0.44680802087705,0,1666,10.8844148163811,5.75614791040665,17.3727293941158,1.80585790377582,6.53326219470656,0.961722508591559,0
