S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
0.001,4.55842053592205,4.55864081828834,-8.64339113900518e-06,4.55864081829653,0.00010863541408185,21.936363049008,4.3153203060895,4558420.53592205,1.37836894548578e-06,0,0.001,5.03015623748302,5.03105764582162,-0.000148745474334394,5.03105764802048,0.00169397540209605,19.8765363149937,3.90996085996384,5030156.23748302,1.24910340962362e-06,0,1064.36471088197,20.0506929092305,-0.273730671028836,-0.0553562356416448,0.279271898132107,-11.4326710570522,-365.322598392584,0.980186125960907,18.8381789665084,0.333534643574105,0,1238.99763486368,20.0835891110699,0.982919959906889,-0.0694776080082585,0.985372409598477,4.04322212166467,101.737683716864,0.978580459826573,16.209545963564,0.38762253559125,0,1260.96651379322,20.0990726566846,1.51438150959365,0.139850599675413,1.52082528478083,-5.27620450579267,66.0335584966519,0.977826526188761,15.9394182453131,0.394191632999348,0
8.5,4.5585638512373,4.55841043295816,-9.95975001661228e-05,4.55841043404622,0.00125186542383395,21.9374717285178,4.31518438093412,536.301629557329,0.0117157676965588,0,8.5,5.03099307048321,5.03086357911765,0.000111854060563941,5.03086358036111,-0.00127388975866098,19.8773030568916,3.90930948327354,591.881537703907,0.0106156129342267,0,1064.29624999155,19.9506929092305,-0.273351539111947,-0.0560304251396091,0.279034894728591,-11.5837904973466,-365.829291925246,0.985099651943476,18.7454319315594,0.335184877580833,0,1239.31531171771,19.9835891110699,0.988784983148551,-0.0663690285746936,0.9910098843372,3.84003592143798,101.134222004033,0.983477860059641,16.1247012137471,0.389662122968385,0,1261.48193749354,19.9990726566846,1.52071713492744,0.141413916821546,1.52727813456905,-5.31274737947503,65.7584488944235,0.982716363836948,15.8536337796649,0.396324615195722,0
17,4.55833368480206,4.55771990570912,-0.00039855201866248,4.55771992313491,0.0050102571022344,21.9407954127978,4.3154026828386,268.137275576591,0.0234327185344465,0,17,5.03079880225658,5.03028073129347,0.00044754389041631,5.03028075120245,-0.00509760336844414,19.8796061973039,3.90946067902469,295.929341309211,0.0212320457288296,0,1064.22273494143,19.8506929092305,-0.272933592440201,-0.0567129857820719,0.278763535346055,-11.7384730088202,-366.38949095982,0.990062690112417,18.652761548383,0.33685013829624,0,1239.64071912638,19.8835891110699,0.994575466590641,-0.0662835640512228,0.996781756257269,3.81284362451035,100.54541194626,0.988424528314306,16.0397999229023,0.391724668473464,0,1262.00604762333,19.8990726566846,1.52709690048479,0.1433413470065,1.5338095335575,-5.3623713253379,65.4837292697368,0.987655355139119,15.7678108549159,0.398481778161406,0
25.5,4.55794993293285,4.5565685219209,-0.000897094948699438,4.55656861023071,0.0112803644829647,21.9463395576993,4.31576670237765,178.743134624818,0.0351520371418349,0,25.5,5.03047489917278,5.02930885258767,0.00100745027805453,5.0293089534918,-0.0114772526248886,19.8834477919462,3.90971279347075,197.273525457756,0.0318501192321676,0,1064.15057292905,19.7506929092305,-0.272501076863867,-0.057412457339308,0.27848344142822,-11.8974781751363,-366.971026870316,0.995075992675319,18.5600547626143,0.338532692254544,0,1239.97404703776,19.7835891110699,1.000408197218,-0.0673134939750082,1.00267026859885,3.84940314704951,99.9591969338981,0.993421211843616,15.9548412794058,0.393810580572169,0,1262.53981369497,19.7990726566846,1.53355000245268,0.145106331002266,1.54039977191623,-5.40530182611948,65.2081770011184,0.992644245030446,15.68193924811,0.40066379596113,0
34,4.5574123800993,4.55495552327417,-0.00159559880298165,4.55495580274292,0.020070684115449,21.9541111848483,4.31627671788697,134.041540591156,0.0468749111616385,0,34,5.03002118384838,5.02794724417336,0.00179224785348477,5.02794756360315,-0.0204234906433856,19.8888323889804,3.91006600379385,147.941799524952,0.0424706562131539,0,1064.07308351978,19.6506929092305,-0.272039171364507,-0.0581145049535829,0.278177293183121,-12.0585856077415,-367.594120723185,1.0001403271552,18.4674278614673,0.340230667438512,0,1240.30859375,19.6835891110699,1.0063030753922,-0.0683942442996276,1.00862463394323,3.88817677857307,99.3736404522323,0.998468673089729,15.8699127058031,0.395918076151864,0,1263.07960531533,19.6990726566846,1.54005765626904,0.146497740811934,1.54700975197181,-5.4339013420454,64.93263391337,0.997683793576189,15.5960658170604,0.402869889168232,0
42.5,4.556722800605,4.55287985397643,-0.00249897024239403,4.5528805397898,0.0314483224314511,21.9641201189751,4.31693114885112,107.217007073059,0.058602506064156,0,42.5,5.02944127894938,5.0261943816454,0.00260390174455611,5.02619505614218,-0.0296830077697037,19.8957685292035,3.91051754373343,118.339794798809,0.0530944414586971,0,1064.00303659614,19.5506929092305,-0.271555316902411,-0.0588374112146356,0.277856313760204,-12.2252085046629,-368.249096135124,1.0052564767823,18.3746589406129,0.341948404456753,0,1240.65071614583,19.5835891110699,1.01228836658347,-0.0692285505798442,1.01465281221491,3.91226205178113,98.7860804303275,1.00356769007183,15.784933548346,0.398049525386691,0,1263.62315702851,19.5990726566846,1.54664109034199,0.148113804227887,1.55371695019946,-5.470238323359,64.6562415963541,1.00277477635779,15.5102195996258,0.405099700028178,0
51,4.55587698825653,4.55034012700564,-0.00356801669236111,4.55034152588361,0.0449268076892015,21.9763791736169,4.31773412062236,89.3309213383632,0.0703360629560782,0,51,5.02872455273827,5.02405068736388,0.00408943294874936,5.02405235170409,-0.0466371084606518,19.9042577837665,3.91107576311061,98.6024422105543,0.0637224105845427,0,1063.92781842311,19.4506929092305,-0.270948782628634,-0.0595314048130885,0.277411663357831,-12.3918205736642,-369.073442699543,1.01042524089798,18.281966663922,0.343682133475222,0,1241,19.4835891110699,1.0183403608536,-0.0702169814147089,1.02075830392039,3.94443651651003,98.198994996307,1.00871905678599,15.6999106455035,0.400205163522959,0,1264.17935194969,19.4990726566846,1.55327819740232,0.150170943896369,1.5605205768961,-5.52219356888062,64.3799675854837,1.00791798487089,15.424292942779,0.407356455851099,0
59.5,4.55487126451092,4.54733466938364,-0.00490709515934652,4.54733731704185,0.0618286872656303,21.9909039625522,4.31868929346613,76.5524582270742,0.0820768588324368,0,59.5,5.0278790397861,5.02151288981274,0.0055428482105599,5.02151594896619,-0.0632442227935906,19.9143170981145,3.91173449262403,84.5021687359009,0.0743553142028432,0,1063.84704723059,19.3506929092305,-0.27054736293423,-0.0603105113105329,0.277188083014411,-12.566919194049,-369.621048660193,1.01564743537116,18.1893562233446,0.345431978461977,0,1249.5,17.4740558426681,1.15878897618673,-0.0942901733717634,1.16261882322899,4.65188490856749,86.2969894044679,1.12473685496961,13.9848386095783,0.449285507154597,0,1264.74900817871,19.3990726566846,1.55998247996708,0.151699575996869,1.56734109215635,-5.55423039711777,64.1032840331067,1.01311422693561,15.3382786080378,0.409640838306781,0
68,4.55371311076012,4.54386148677637,-0.00639818996704497,4.54386599140472,0.0806778640631888,22.0077131072375,4.31978975886559,66.9663692758841,0.0938259812368578,0,68,5.02690537877713,5.01857985272617,0.00745042014395982,5.01858538304863,-0.0850593850793046,19.9259557354016,3.91249333598755,73.9250790996636,0.0849939612334913,0,1063.77403372323,19.2506929092305,-0.270011076136157,-0.0610696261443702,0.276831140722316,-12.7444198668285,-370.355177391217,1.02092389302769,18.0965997467081,0.347202535013382,0,1258,16.0345545287621,1.28809852309101,-0.120606558634571,1.29373248671235,5.34909288702896,77.6338131030795,1.22572482032673,12.7460687827998,0.492950839529318,0,1265.32161458333,19.2990726566846,1.56675741409817,0.15385823084211,1.57429385752134,-5.60855983873155,63.8260901784598,1.0183643271196,15.2523061601534,0.411949854743566,0
76.5,4.55240385413714,4.53991835391907,-0.00811531578409172,4.53992560716599,0.102418768874389,22.0268278423279,4.32103447680706,59.5085471129038,0.105584585946262,0,76.5,5.02579327534343,5.01524912659592,0.00913164307612222,5.01525743992533,-0.104322640191124,19.9391889566759,3.91336043794136,65.6966441221364,0.0956393647063393,0,1063.69562995694,19.1506929092305,-0.269447937839299,-0.0618400881110829,0.276453228780995,-12.9259138372229,-371.129208862756,1.02625546409326,18.0039217703712,0.34898981384821,0,1266.5,14.9422538915738,1.409175862353,-0.149015357103989,1.41703288165489,6.03639220872261,70.9634635900041,1.31534230701698,11.7980686076382,0.532560499191518,0,1265.9072265625,19.1990726566846,1.57359791443075,0.155673477452154,1.58127942751521,-5.64979477961388,63.5486353171581,1.02366912717441,15.1662556732681,0.414287180866551,0
85,4.55093605471998,4.53550247318762,-0.0099140703945726,4.5355133086656,0.125241577986371,22.0482737229594,4.32243077626716,53.5404241731762,0.117354044242471,0,85,5.02455171611941,5.01152336167645,0.0114118566057024,5.01153635476189,-0.130469328903587,19.9540125393226,3.9143289305036,59.1123731308166,0.106292218945005,0,1063.61866920475,19.0506929092305,-0.26886218690541,-0.0626240098798593,0.276059128016069,-13.1116879972832,-371.937761687484,1.03164301665017,17.9112058304452,0.350796332009067,0,1275,14.0795692822675,1.5238133055512,-0.17936283548217,1.53433308539153,6.71319989897538,65.6248371343808,1.39595156663857,11.0427994370725,0.568984825178104,0,1266.5,19.0990726566846,1.58051162982852,0.157565420923673,1.58834627014831,-5.69315811652165,63.2706511693619,1.0290294864854,15.0801994920526,0.416651338763183,0
93.5,4.54930427458668,4.53061153191716,-0.0124581053636886,4.5306286602998,0.157549384668328,22.0720755455466,4.32398412920378,48.6556606907666,0.129135751482498,0,93.5,5.0231772712597,5.00738791818644,0.013666502783806,5.00740656792494,-0.15637513984791,19.9704919278988,3.91540164170515,53.7238210829914,0.116953432956183,0,1063.54312490812,18.9506929092305,-0.268252540677891,-0.0634239225110588,0.275648362097133,-13.3023685306462,-372.783048940725,1.03708743710865,17.8184527410373,0.352622385259576,0,1283.5,13.3778242505772,1.63319532713838,-0.21151860598954,1.64683547972054,7.37942209312587,61.2296633099093,1.46919303424172,10.4229250101887,0.602823612473235,0,1275,17.8239588281892,1.67534538632243,0.185651134791729,1.6856003403302,-6.32335569151002,59.6891845803279,1.10265433855648,13.9795755515209,0.449454655044659,0
102,4.54752078989411,4.5252410775006,-0.0145012424236995,4.52526431222869,0.18360505668891,22.0982701887857,4.32568317411855,44.5835371558246,0.140930614931227,0,102,5.02167504597943,5.00284852356987,0.0165832981096698,5.00287600841371,-0.189921703133057,19.9886123932937,3.91657475473282,49.2321082939159,0.127623730222337,0,1063.46200351577,18.8506929092305,-0.267626520641891,-0.0642354427502677,0.275227445317881,-13.4967611679529,-373.655046443657,1.04258963069315,17.7257794325615,0.354465953448436,0,1292,12.7939219875811,1.73813749628732,-0.245359395226179,1.75536981540236,8.03491170379666,57.5328477831018,1.53626130986642,9.90241639905658,0.634510310814459,0,1283.5,16.7830608080726,1.76365895369701,0.214910618726551,1.77670466847956,-6.94752384247313,56.7003046651271,1.17105103381741,13.0760115372596,0.48051237101435,0
110.5,4.54557149685903,4.51938845525234,-0.0170444195302569,4.51942059579602,0.216084251876305,22.126887518107,4.32754170643198,41.1363936367333,0.152740304915036,0,110.5,5.02003316069263,4.9979018568527,0.0193844279690471,4.99793944809052,-0.222221318798147,20.0083960958314,3.91785773553802,45.4301643501596,0.138304260991684,0,1063.38237515518,18.7506929092305,-0.266959759184664,-0.0650614783442478,0.274773559478114,-13.6966986263945,-374.5882911545,1.04815052194417,17.6330672271056,0.356329685939215,0,1300.5,12.2992711286825,1.83922319406835,-0.280772324932221,1.86053085329075,8.67965403219219,54.3707801872598,1.59806223040872,9.45734035269701,0.664371279118423,0,1292,15.9144205805048,1.84682802842988,0.245273400486765,1.86304396286844,-7.5650635507072,54.1468931923331,1.23497893574768,12.3176629880068,0.510095568720889,0
119,4.5434683924204,4.51304966841215,-0.0198091765635378,4.51309314251669,0.251487354964151,22.1579657542709,4.3295486821404,38.1804066589949,0.164565698927655,0,119,5.01825402405764,4.99254045546018,0.022328729226031,4.99259038691894,-0.256248983465315,20.0298827605159,3.91924891548477,42.1702018828373,0.148995855524627,0,1063.30421234724,18.6506929092305,-0.266281199487121,-0.0659033800715675,0.274315389114715,-13.9011040621728,-375.542847908933,1.05377105523632,17.5403169597713,0.358213897821236,0,1309,11.8740633701269,1.93688137720279,-0.317651906064178,1.96275627696899,9.31369570555475,51.629387931035,1.6553041603289,9.07109501155609,0.692660070165195,0,1300.5,15.1767676654671,1.92583519851337,0.276698824339595,1.94561133097645,-8.17614943286357,51.9255230547215,1.29501394420062,11.6699482241193,0.538407299373753,0
127.5,4.54119933989716,4.50622025648566,-0.0227943405632042,4.50627790775529,0.289823465697962,22.1915473075408,4.33171611148929,35.6172497246836,0.176408491833248,0,127.5,5.01633450242255,4.98676150148623,0.0253594518234083,4.98682598197511,-0.291366858999371,20.053094572539,3.92075097750926,39.3438000190004,0.159699502949518,0,1063.22027913066,18.5506929092305,-0.265496893951962,-0.066754869838904,0.273760503625611,-14.1135309527746,-376.65224067779,1.05945219531305,17.4476477484031,0.360116469439536,0,1317.5,11.5040894768992,2.03143467937747,-0.355908654492357,2.06237674223697,9.93739931375945,49.226293621533,1.70855462271756,8.7317567187091,0.719578603663673,0,1309,14.5413984508817,2.00140074487407,0.309125471629166,2.02513295829988,-8.78021226458599,49.9650058870604,1.35160832612453,11.1087841488783,0.565605130406104,0
136,4.53876985826973,4.49889571356644,-0.0259696733721853,4.49897066732842,0.330733639500644,22.2276768271044,4.33403919412293,33.3733077813951,0.188269779799362,0,136,5.01428151404877,4.98056585434566,0.0293299740569978,4.98065221400292,-0.337404293093809,20.0780399104145,3.92235875550834,36.8697170150645,0.170415880995571,0,1063.14440729646,18.4506929092305,-0.264842851437579,-0.0676343857732751,0.273342543517316,-14.3257530898731,-377.582402006305,1.06519492783884,17.3548323093285,0.36204240958308,0,1326,11.1788791723965,2.12312744797353,-0.395432400495376,2.15963815110313,10.5504500237855,47.1003283836999,1.75827441831512,8.43052727933368,0.74528971901698,0,1317.5,13.9876663836089,2.0740618278902,0.342511663604776,2.10215287398813,-9.37722313679761,48.2145703928812,1.40512519385745,10.6168245795893,0.591813989209066,0
144.5,4.53616860469912,4.49107078763399,-0.0293530351911732,4.49116671035649,0.37447218379933,22.2664047681783,4.33652929240437,31.3921702747344,0.200151351505523,0,144.5,5.01209540221012,4.97394787190898,0.0332719445383908,4.97405915272037,-0.3832596590058,20.1047543269931,3.92407223925973,34.6857813301738,0.181145848997028,0,1063.06293418591,18.3506929092305,-0.26406603627197,-0.0685205706233677,0.272811180326139,-14.5464508507638,-378.69315346941,1.07100025996941,17.2620945751282,0.363987422258282,0,1334.5,10.890500185282,2.21215125759736,-0.436152942189448,2.25473780636909,11.1535154620212,45.2048654704612,1.80484849661891,8.16073449627726,0.76992889672441,0,1326,13.5002801197974,2.14422641579124,0.376783179135754,2.17707888838613,-9.96626030750635,46.6368659874471,1.45586366509685,10.1812067268457,0.61713561817895,0
153,4.53340782112437,4.48274098053769,-0.0331304541500789,4.48286340697374,0.423446423456748,22.3077800912792,4.33917523860962,29.6301164779371,0.212054019830064,0,153,5.00976497283212,4.96689577502327,0.0370321204261556,4.96703382491878,-0.427177252848366,20.133299454936,3.92590049035514,32.7435619139355,0.19189070888789,0,1062.97544628197,18.2506929092305,-0.263268845543867,-0.0694261164803726,0.272269114450293,-14.7730393929712,-379.839854554068,1.07686922094073,17.1694397768707,0.365951678612356,0,1343,10.6328378309384,2.29865771121926,-0.477983820213798,2.34782789099498,11.7467107058121,43.503649765653,1.84859984891208,7.91722846681939,0.79360919462057,0,1334.5,13.0676509032783,2.21220831981659,0.412036679886962,2.25025329148477,-10.5507746981337,45.2036994455797,1.5040736732051,9.7921700286836,0.641654024467982,0
161.5,4.53047772386946,4.47389981945863,-0.0369103393128171,4.47405207476401,0.472687983395296,22.3518639297785,4.34198699338905,28.0524936462505,0.223979564398525,0,161.5,5.00729162258993,4.95941125040456,0.0417229893607992,4.95958675279307,-0.482011811939376,20.1636837420657,3.92784273055948,31.0049016878634,0.202651353983783,0,1062.89636117106,18.1506929092305,-0.26245549388641,-0.0703449503495759,0.271719153375031,-15.0041169043842,-381.016981276375,1.08280286267747,17.076634724041,0.367940487614572,0,1351.5,10.4010972274582,2.38276478466301,-0.520860580060879,2.43902926650984,12.3306142835269,41.9680535165131,1.88980217181441,7.69596539212592,0.816425878630923,0,1343,12.6807895906732,2.27825352280332,0.448054578687777,2.32189405866177,-11.126127838469,43.8932713146661,1.5499704834561,9.44213670191598,0.665441044282341,0
170,4.52737479665927,4.46454152046409,-0.0410228761722722,4.46472998783994,0.526453054883277,22.3987165404624,4.34496857706561,26.6316164509369,0.235929550831247,0,170,5.00467238332955,4.95148600180851,0.0464300089740357,4.95170368376773,-0.537245907649052,20.1959573274519,3.92990163045835,29.4392493137032,0.213428856158194,0,1062.81143756203,18.0506929092305,-0.261619709827373,-0.0712832766896069,0.271157109635293,-15.2413475919242,-382.234198126677,1.0888022604217,16.9839091594995,0.369949300138906,0,1360,10.1914333819078,2.46457758140745,-0.564686465463565,2.52844091468516,12.9049223731667,40.5749045006296,1.92869477807082,7.49370101610865,0.838462235639384,0,1351.5,12.3326414581686,2.34255308707268,0.484917044047033,2.39221644199706,-11.6952535516031,42.6884669345798,1.59373698994563,9.12515091244441,0.688556865247116,0
178.5,4.52410339019822,4.45466267647902,-0.0459783314795495,4.45489995041201,0.591351353133731,22.4483888596118,4.34811649327852,25.3451170319228,0.247905160558768,0,178.5,5.00191092756245,4.94311561008155,0.0515130737321758,4.9433840161773,-0.597067742260804,20.2301560165918,3.93207466277439,28.0219099583331,0.224224020294202,0,1062.7280769642,17.9506929092305,-0.260744484487873,-0.0722386099532096,0.270566263526735,-15.4852596046598,-383.517220686027,1.09486851338259,16.8911439326122,0.371981041203993,0,1368.5,10.0007704825186,2.54417078186327,-0.609411974726432,2.61613988965169,13.4704118911198,39.305537471334,1.96547929383408,7.30783374681669,0.859787664151029,0,1360,12.0175501615658,2.40526044697823,0.522562761814639,2.46137149935422,-12.2574960562333,41.5755392001859,1.63553480606971,8.83643394232778,0.711054408168235,0
187,4.52066202394837,4.44424497715247,-0.0505326187715687,4.44453225463657,0.651444966436333,22.5010098484878,4.3514328850189,24.1746632296704,0.259907873275687,0,187,4.99900600553871,4.93429933560245,0.0566174631088869,4.93462414682777,-0.657398165175855,20.2663018999415,3.93436318813612,26.7326524360359,0.235037855753879,0,1062.63856222829,17.8506929092305,-0.259838540752728,-0.0732099544249124,0.269955116060809,-15.7352733008758,-384.854378069972,1.10100274540801,16.7984614371595,0.374033379823743,0,1377,9.82656484275165,2.62161678583677,-0.654977562818129,2.70219728731569,14.0274674761284,38.1444002572183,2.00033741070951,7.13621266721253,0.880464974936608,0,1368.5,11.7309455455749,2.4664959948853,0.560994547625671,2.52948954835772,-12.813703676792,40.5433457858302,1.67550463564561,8.57211950717931,0.732979200991925,0
195.5,4.51704186796757,4.43329835894977,-0.0547369196542565,4.43363625817905,0.707381925830566,22.5565689252843,4.35492704336697,23.1050734934402,0.271939637368539,0,195.5,4.99595016373794,4.92501106601023,0.0622197647681763,4.92540407473854,-0.723803507344167,20.304522905572,3.93677348868008,25.5547322953347,0.245871693530777,0,1062.55764495288,17.7506929092305,-0.258904628733316,-0.074204655662507,0.26932867968623,-15.9928320626055,-386.242611764985,1.10720610567878,16.7056281544308,0.376111885712787,0,1385.5,9.66672792812757,2.69697435953104,-0.701314005852761,2.78666683167778,14.5762194870764,37.0785875833794,2.03342626690577,6.97706815454895,0.900548076642054,0,1377,11.469057210892,2.5263607284622,0.600099483561869,2.59665514084702,-13.3621250353586,39.5826292236858,1.71377496194008,8.32901758234711,0.754372919141923,0
204,4.51324211831116,4.42180439524029,-0.0598962705764453,4.4222100439707,0.776061836793809,22.615202089817,4.35860059170829,22.1237358740743,0.2840020032305,0,204,4.99274988566457,4.91523765854832,0.067883660054476,4.91570640206613,-0.79125369445447,20.3448962078335,3.93930088403741,24.4742641454146,0.256726219421669,0,1062.47075391889,17.6506929092305,-0.257927312539516,-0.0752126318401389,0.268669757401493,-16.2568947540217,-387.706129356423,1.11347976942657,16.6128741371247,0.378211816649991,0,1394,9.51951227455664,2.77029454640401,-0.748379945062777,2.86960004460691,15.1172936546599,36.0972446521275,2.0648859517833,6.8289184179029,0.920084986036353,0,1385.5,11.2287943426044,2.58493185067904,0.639975989520896,2.66297614330624,-13.9056397456818,38.6857394223879,1.7504559525705,8.10450692356871,0.775270521258667,0
212.5,4.50926277111239,4.40975522780761,-0.0652038732848683,4.41023726280888,0.847129675995244,22.6769956231146,4.3624544288181,21.2200600993524,0.296096489725367,0,212.5,4.98939084379615,4.90504668230903,0.0741250250743769,4.9056067387198,-0.865787444946739,20.3871658063253,3.94195715765692,23.4794863237466,0.26760318435182,0,1062.38546210638,17.5506929092305,-0.256925434759854,-0.0762368044160655,0.267997629418832,-16.5270632350096,-389.217984951428,1.11982493867631,16.5200800794402,0.380336250003971,0,1402.5,9.38345200095189,2.84162298466216,-0.796113460962743,2.95103673811194,15.6508285787548,35.1911567930567,2.09484009936511,6.69051836075001,0.939117863279466,0,1394,11.0075553095296,2.64227293504021,0.680523598557917,2.72850116940423,-14.4427778995218,37.8462038019846,1.78564935984828,7.89638114026513,0.795704411371489,0
221,4.50509533758119,4.39714663672896,-0.0707635806219614,4.39771600143066,0.921985297601016,22.7420207378824,4.3664977396819,20.3850467763855,0.308225209198842,0,221,4.98588090746879,4.89435309246164,0.0807294393730836,4.89501883919463,-0.944974067896254,20.4317093823945,3.94473658905621,22.560547092619,0.278503233161186,0,1062.29387358289,17.4506929092305,-0.255881279751029,-0.0772893374332197,0.267299216250049,-16.8070228981157,-390.806236772379,1.12624284301422,16.4273684930264,0.382482764043848,0,1411,9.25729086590753,2.9110047116757,-0.844474826695871,3.03102064729377,16.1773052710392,34.3524005986359,2.12340219780978,6.56080146414424,0.957685633610181,0,1402.5,10.8031380353618,2.69843997256098,0.72172589972551,2.79328955889816,-14.9738683878552,37.0584489619364,1.81944872231899,7.70277221772674,0.815704415187016,0
229.5,4.50075046254416,4.38396575856361,-0.0763245546219606,4.38463011095537,0.997414975256339,22.8103971397725,4.37072120315675,19.6111131265541,0.320389019564216,0,229.5,4.98222152463375,4.88316666292105,0.0873239576224687,4.88394739237007,-1.02449114206402,20.4785146407805,3.94763854319512,21.7090262511274,0.289427320898526,0,1062.20397073773,17.3506929092305,-0.254808073389949,-0.0783562289774651,0.266583669575364,-17.0932271533162,-392.452243249623,1.13273474038231,16.3346149960068,0.384654631205915,0,1419.5,9.13996907559896,2.97847671890693,-0.893416942747646,3.10958476306068,16.6970192401638,33.5742090462601,2.15067118199224,6.43886514660018,0.975821851230601,0,1411,10.6136886175682,2.75347478408702,0.763581099785918,2.857390327301,-15.4995161780018,36.3177467895924,1.85193625304818,7.52210391039558,0.835296265782263,0
238,4.49621804504948,4.37020727449066,-0.082676963012232,4.37098925899206,1.08381038567536,22.8822098630676,4.37513569261066,18.8916724581911,0.332590209844301,0,238,4.97839775546041,4.87148750375144,0.0943909560116206,4.87240188734296,-1.11003604913424,20.5276109038547,3.95067542736421,20.9176376279849,0.300377385770062,0,1062.11572254617,17.2506929092305,-0.253699788517122,-0.0794460655737027,0.26584818981662,-17.3879424717737,-394.166666769811,1.13930191790061,16.2418204937933,0.38685228109624,0,1428,9.03057204789423,3.04407451063067,-0.942903026970239,3.18676258051035,17.2103834361188,32.8507070542377,2.17673704077944,6.32393000552817,0.993557060512534,0,1419.5,10.4376067862139,2.80741575234824,0.80606013551139,2.92084168495892,-16.0197354201315,35.619946891142,1.8831894736574,7.35301640451842,0.854504459328905,0
246.5,4.49148999000279,4.35585810818922,-0.0890507622640315,4.35676828589008,1.17118649410461,22.9575889563517,4.3797502517633,18.2210547261776,0.344831043076377,0,246.5,4.97441117736524,4.85933785000279,0.101703128903267,4.86040202729141,-1.19899245709149,20.5789354613289,3.95384659948078,20.1801670481349,0.311354474529006,0,1062.02909855446,17.1506929092305,-0.252562838989911,-0.0805569304610424,0.265098862094783,-17.6904971340744,-395.941067181284,1.14594569271812,16.148985872962,0.389076153549644,0,1436.5,8.92830512923112,3.10783371737537,-0.992893413580534,3.26258605182864,17.7176863618899,32.1767536792323,2.20168211127844,6.21531857238505,1.01091926890056,0,1428,10.2735314737909,2.86029016122381,0.84914198837934,2.98367255623377,-16.53471537798,34.9614879482065,1.91327639146019,7.19434977156225,0.873349990851945,0
255,4.48656893427157,4.34090741314869,-0.0956724457899471,4.34196158278866,1.26257934800154,23.036658118323,4.38456353848423,17.5943879775356,0.357113035997724,0,255,4.97027354533443,4.84661047155326,0.108908505609023,4.84783396225198,-1.28728062344055,20.6329765073841,3.95714332202803,19.4912688052331,0.322358968518902,0,1061.93607950295,17.0506929092305,-0.251380640281725,-0.0816881565154249,0.264320224771656,-18.0019863735836,-397.803108019491,1.15266741289374,16.0562327981277,0.391323754841936,0,1445,8.83247256719208,3.16979136333031,-1.04334839895305,3.33708752786638,18.2191488884001,31.5478176755886,2.22558237782916,6.11243776276269,1.02793444302322,0,1436.5,10.1202567914114,2.91212988891845,0.892825198409063,3.04592142460149,-17.044931202607,34.3391276537942,1.9422646256704,7.04507956241659,0.891854414348777,0
263.5,4.48145276636976,4.32534682978798,-0.102596322823215,4.32656344035468,1.35878912253943,23.1195332848954,4.38957890535498,17.0074108780636,0.369438085092877,0,263.5,4.96595974068981,4.83339637828711,0.117601088135806,4.83482683925388,-1.3937853078595,20.6893853045503,3.9605862763426,18.8461470234908,0.333393626790023,0,1061.84477245853,16.9506929092305,-0.250164128644468,-0.0828406085213921,0.263523542934289,-18.3220324809712,-399.737566460296,1.1594684583084,15.963437734862,0.393598510016294,0,1453.5,8.74248536209998,3.22997227781667,-1.09421952213917,3.41028404654139,18.7148672010457,30.9600180431257,2.24850220899498,6.0147818108703,1.04462397884894,0,1445,9.97676174316797,2.96295281847104,0.937087946934635,3.10760731508595,-17.5505100584751,33.7501155524989,1.97021101611268,6.90433338627541,0.910035039685285,0
