A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity 1 (m/ms),A0 Energy velocity 2 (m/ms),A0 Energy velocity absolute (m/ms),A0 Skew angle (deg),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity 1 (m/ms),A1 Energy velocity 2 (m/ms),A1 Energy velocity absolute (m/ms),A1 Skew angle (deg),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity 1 (m/ms),A2 Energy velocity 2 (m/ms),A2 Energy velocity absolute (m/ms),A2 Skew angle (deg),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m)
935,1.36438090449399,1.51781540933917,-0.0956182053457151,1.52082426927669,3.60471328468331,65.8841644278327,14.5601399121602,1.45923091389732,4.30581976254769,0,1326,2.74443337000906,1.5709818083873,0.512366613262792,1.65242348950571,-18.063436733005,63.6544608385092,7.17961590449903,2.0697084238379,3.03578283530805,0,1572.5,5.23582802271128,2.39821906293925,-1.85050717806596,3.02916349672956,37.6543970200415,41.6976086735965,3.7561463423486,3.32962036420431,1.88705756810239,0
943.5,1.36561936953264,1.51801787864076,-0.0954225939343878,1.52101405361889,3.59687976275,65.8753769682477,14.5466441170081,1.44739731799962,4.34102317935982,0,1334.5,2.7314408050957,1.57083339789046,0.507540840727203,1.65079231550616,-17.9057956704891,63.6604748373023,7.21394814957616,2.04678966286677,3.06977576698294,0,1581,5.20184747498038,2.32978008427595,-1.78103461142456,2.93256875932707,37.3966355991544,42.9225061519392,3.78071855008926,3.29022610688196,1.90965152639128,0
952,1.36685299681723,1.51820767966706,-0.0952642251444004,1.52119355480899,3.59047805783583,65.8671414584925,14.533226170754,1.43576995463995,4.37617829156707,0,1343,2.71872499170626,1.57070935882059,0.502796005886877,1.6492215477074,-17.7502639083923,63.665502111153,7.2478693808716,2.02436708243206,3.10377765065761,0,1589.5,5.16685827050999,2.26074026716133,-1.71086500810129,2.83513767417212,37.1174172226301,44.2332989121141,3.80635862399525,3.25061860365523,1.93291987565515,0
960.5,1.36805963850497,1.51838305272448,-0.0951286152863096,1.52136009815139,3.58496727670526,65.8595338116865,14.5201259386298,1.42432028995833,4.41135701813489,0,1351.5,2.70628135030619,1.5706119126856,0.498134211871568,1.64771340751564,-17.5969097186413,63.6694521366577,7.28137566733001,2.00242793215404,3.13778349087484,0,1598,5.13079263769536,2.19112971530361,-1.64003853829051,2.73692817522941,36.8144844748686,45.6385577273519,3.83315432574817,3.2107588471185,1.95691598352783,0
969,1.36924271297225,1.51856414599575,-0.0949575208466704,1.52153014964185,3.57811062884501,65.8516798672528,14.5073047386419,1.41304717540996,4.44655027554666,0,1360,2.6941064137876,1.57053717544971,0.493551531236066,1.6462624740469,-17.4456655381247,63.6724819782543,7.31446045068309,1.98096059837323,3.17178711799687,0,1606.5,5.09360586783104,2.1211336929133,-1.56872193158685,2.63819950759103,36.4854324401977,47.1446002362321,3.86118123251291,3.17062301141054,1.98168791577158,0
977.5,1.37042116605489,1.5187275385537,-0.0948113420069063,1.52168410878688,3.57223335079962,65.8445952031865,14.494556364902,1.40196538726843,4.48169788230055,0,1368.5,2.68218753140266,1.5704815686459,0.489043281223,1.64486342544475,-17.296432926783,63.6747364607546,7.34714277405116,1.95994704523395,3.20579340266287,0,1615,5.05523869528627,2.05085936979412,-1.49701398735146,2.53910910222429,36.127378212122,48.7600473600678,3.89053095385792,3.13017875869119,2.00729280707494,0
986,1.37157660247576,1.51888551847915,-0.094679298792102,1.52183356115754,3.56690110208387,65.8377466789792,14.482078962019,1.39105132096933,4.51686088964802,0,1377,2.67051931801289,1.57044594341862,0.484610311411444,1.64351684357852,-17.1492496280696,63.6761809084084,7.37942269912432,1.93937495861502,3.23979913181236,0,1623.5,5.01563243966137,1.98046047195549,-1.42505637271374,2.4398789614221,35.7372089368693,50.4933077009414,3.92130064273757,3.08939478882745,2.03379164420883,0
994.5,1.37270947177903,1.51903242656101,-0.0945635693524235,1.521972989771,3.56220875094623,65.8313794040551,14.4698663316442,1.38030112798294,4.55203953673596,0,1385.5,2.65908993836593,1.57042175002855,0.480241998579005,1.64221096396349,-17.0038665518798,63.6771618822663,7.41131886096139,1.91922767114105,3.2738092523666,0,1632,4.97472922499709,1.9101081823722,-1.35300688589461,2.34075648063686,35.3114848900827,52.3530556660976,3.95359341760479,3.04824094668939,2.06124955902963,0
1003,1.37383791581159,1.51917441622205,-0.094447651808474,1.52210750797561,3.5575216805483,65.8252264731292,14.4577220962532,1.36972872962272,4.58717494296131,0,1394,2.64789450383363,1.57041157758802,0.475941512420024,1.64094876405912,-16.8603775181619,63.6775743551186,7.44283137317419,1.89949390518912,3.30782072530737,0,1640.5,4.93246611695819,1.83996574347658,-1.28101549410816,2.24198006978485,34.846293106352,54.3488379359998,3.98752376419897,3.00668461868832,2.08973873352924,0
1011.5,1.37494431992164,1.51930921388022,-0.0943302802471145,1.52223476808041,3.55279759070806,65.8193862621332,14.4458350495432,1.35931222928486,4.62232677071196,0,1402.5,2.6369282258519,1.57041103503806,0.471701369386429,1.63972345255239,-16.7185911103761,63.6775963546236,7.47396050828429,1.88016272788015,3.34183058413448,0,1649,4.88879377539084,1.77022356631872,-1.20925768106235,2.14382732839155,34.3373793126924,56.4900399602949,4.02320332206443,2.9647021075748,2.11933107583594,0
1020,1.37602911457641,1.51943055932262,-0.0942606526246795,1.52235156755484,3.54989908718106,65.8141297648911,14.43419934635,1.3490481515455,4.65749521244398,0,1411,2.62618641387262,1.57041796817935,0.467527133614752,1.63853416670101,-16.5787277753615,63.6773152283364,7.50470669372351,1.86122353924353,3.37583593517913,0,1657.5,4.84365931089179,1.70108826792416,-1.13792310232226,2.04659968779142,33.7800805791423,58.7858971727727,4.06075517106058,2.92226806086986,2.15010573167929,0
1028.5,1.37710119679383,1.51954875064143,-0.0941706423856275,1.52246396195879,3.54624277054664,65.8090107064929,14.4227186059794,1.33894136781121,4.69265156655129,0,1419.5,2.61565843108805,1.57043013220669,0.463406904181406,1.63737495980173,-16.4404228633401,63.6768220051183,7.53508801512676,1.84266180421842,3.40984183467386,0,1666,4.79699869247334,1.63274443196159,-1.06718105920089,1.9505716580579,33.1691052409717,61.2465723615172,4.10032155787381,2.87935095586635,2.18215334062641,0
1037,1.37816071554775,1.51965755665883,-0.0941045700125902,1.52256847452177,3.5435079013814,65.8042988447101,14.4113905346031,1.32898815385511,4.7277963230548,0,1428,2.60533409897047,1.57044295805706,0.459339021838946,1.63624063679368,-16.303675613522,63.6763019547804,7.56512220161679,1.82446365474122,3.44385337074351,0,1674.5,4.74877541021767,1.56541783395717,-0.997237903729002,1.85607554574295,32.498874145513,63.8807082880953,4.14203218433417,2.83593634530766,2.21555935752075,0
1045.5,1.37920781806628,1.51976118482504,-0.094039278284169,1.52266787079817,3.54081475888363,65.7998118378792,14.4002128780873,1.31918490489362,4.76292996066859,0,1436.5,2.5952152855891,1.5704593739878,0.4553258942503,1.63513434167379,-16.1685471449935,63.6756363496845,7.59479245012174,1.80662393706168,3.47786010042503,0,1683,4.69894277409212,1.49932053465966,-0.928287232512498,1.76342826667201,31.7632489817701,66.696878811641,4.18603665300797,2.79200402501017,2.25042129269735,0
1054,1.38024264985217,1.51985896820285,-0.0939884198274261,1.52276232757718,3.53867757388735,65.795578466234,14.3891834211636,1.30952813078954,4.79805294704997,0,1445,2.58529220800408,1.57047058689809,0.451358076498234,1.63404466815697,-16.0348137799512,63.675181715765,7.62411634014531,1.78912955571217,3.51186714629984,0,1691.5,4.6474675913873,1.43467705386344,-0.860533332501656,1.67296618771232,30.9557421644551,69.7020975770888,4.23248509726703,2.74754217640396,2.28683852831812,0
1062.5,1.38125727007975,1.51995613969866,-0.0938947835343363,1.52285353760059,3.53493566749997,65.7913721246097,14.3783859564009,1.300006842428,4.83319402799805,0,1453.5,2.57555549821995,1.57047946067197,0.447436999475865,1.63297446547473,-15.9025023804943,63.6748219280833,7.65311109783423,1.77196800703127,3.54587965597998,0,1700,4.594331443519,1.37172492165255,-0.794192105750796,1.58504585470565,30.0696956321987,72.9009136026543,4.28152707365071,2.70254790795235,2.32491172078433,0
1071,1.382252073506,1.52002985193628,-0.0939080127453013,1.52292792529233,3.53526144330684,65.7881816417063,14.3678152749888,1.29061818254528,4.86835331483417,0,1462,2.56600713291571,1.57048028446208,0.443558028752568,1.63191667947691,-15.7715176487557,63.6747885276714,7.68176062229656,1.75513483783565,3.5798875230166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079.5,1.38324299098137,1.52010791553572,-0.0938764176884129,1.52300389253356,3.53389400182092,65.7848031563981,14.3573014963646,1.28137377580488,4.90347580528006,0,1470.5,2.55664346880283,1.57047090910568,0.439719974670872,1.63086864353687,-15.6418445500729,63.6751686517682,7.71006568207336,1.73862187609849,3.61388832934693,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1088,1.3842145545998,1.52017596322325,-0.0938734778275853,1.52307162963571,3.53362583176509,65.7818584290521,14.3470081582527,1.27225602444834,4.93861706011887,0,1479,2.54744513188443,1.57045450934664,0.435920014295999,1.6298323916253,-15.5133617711256,63.6758335913869,7.73807544789783,1.72241050161219,3.64790234459118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.5,1.38517473270707,1.52024190312177,-0.0938513813767339,1.52313608249349,3.53264332885279,65.7790051666468,14.3368500956006,1.26326925007485,4.97374990074943,0,1487.5,2.5384247252958,1.57042452361092,0.432156765654534,1.62880098675669,-15.3860880660799,63.6770494197756,7.76574236889683,1.70650401700558,3.68190478578817,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1105,1.38612365872715,1.52030124904886,-0.0938471505639887,1.52319505498426,3.53234693720397,65.7764374413048,14.3268253507399,1.2544105508843,5.00887472825403,0,1496,2.529563585261,1.57037410778185,0.428420536428519,1.62776503047133,-15.2597604880773,63.6790937296145,7.79311471363211,1.69088474950602,3.71591577073197,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113.5,1.38706146452043,1.52035424642983,-0.0938534652168049,1.52324834074107,3.53246118582591,65.7741445684944,14.3169319987865,1.245677112277,5.04399193439016,0,1504.5,2.52086139192558,1.57030670253355,0.424714429128964,1.62672846115513,-15.1344529925582,63.6818271479444,7.82018511468222,1.67554761842843,3.74992941893997,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122,1.38798095379432,1.5204003674032,-0.0938616029635949,1.52329487549545,3.53265980483804,65.7721493259023,14.3072452787868,1.23705967361347,5.07912871238159,0,1513,2.51231529418311,1.570207760041,0.421023320017399,1.62567310542171,-15.0097847179434,63.6858398899956,7.84695418572159,1.6604859842585,3.78394359647991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.5,1.38888966780327,1.52044123037706,-0.0939021841182874,1.52333816180541,3.53408854028382,65.7703816511216,14.2976850858232,1.22856228907852,5.11425864446178,0,1521.5,2.50392345350488,1.57011104436275,0.417382919204636,1.62464063499399,-14.8866631991157,63.6897628094746,7.87341958183977,1.64569402136371,3.81795475077014,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139,1.38978773281993,1.52047765974681,-0.093931699749402,1.52337634155416,3.53511208387533,65.7688058479281,14.2882496079796,1.22018238175587,5.14938209330474,0,1530,2.49567628815996,1.56997461638876,0.413749183649749,1.62357897346445,-14.7639702377469,63.6952973354556,7.89960378448028,1.63116097265357,3.85197133361898,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147.5,1.39067527363718,1.52050882247106,-0.0939724666619972,1.52340995917148,3.53657015080757,65.7674579207537,14.2789370632163,1.21191744979275,5.18449941310283,0,1538.5,2.48757130394557,1.56981581759231,0.410137668266073,1.6225087389884,-14.6420761393457,63.7017405986991,7.92550736066741,1.61688092554149,3.8859913602329,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1156,1.39154547967284,1.52053350420675,-0.0940250585717728,1.52343783892048,3.53848708019674,65.7663903645247,14.2698183108812,1.20375906546094,5.2196369584753,0,1547,2.47960604965905,1.56962283965672,0.406539112645973,1.62141601968249,-14.5207678252447,63.7095724358026,7.95113094905501,1.60284812518361,3.9200128873469,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1164.5,1.39241228646618,1.52055516988738,-0.0940810966359622,1.52346292288833,3.54054030278745,65.7654532899366,14.2607468759895,1.19571686257293,5.2547434128005,0,1555.5,2.47177238137334,1.56939818388275,0.402954080577832,1.62030325884657,-14.4000381861203,63.7186923159271,7.97649388552951,1.58905328278582,3.9540431873778,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173,1.39326216343933,1.52057051949198,-0.0941492509560669,1.52348245352669,3.54306293794855,65.7647894116805,14.2518639302235,1.18777678042568,5.28987046280511,0,1564,2.46407376552887,1.56912626902802,0.399372310949394,1.61915270771686,-14.2796674969856,63.7297341672473,8.00157823126043,1.57549473499288,3.9880712817539,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181.5,1.3941020809167,1.52058100424391,-0.0942337666825649,1.52349814350087,3.54621096566089,65.7643359484973,14.2430960653884,1.17994251452958,5.32499272617917,0,1572.5,2.45649332343762,1.56882485148026,0.39580416563256,1.61798403952392,-14.1598495167056,63.7419785297545,8.02643268112776,1.56215791633553,4.02211917340504,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190,1.39493215561114,1.52058740803338,-0.0943114701250343,1.52350934321613,3.54911272662192,65.7640589891065,14.2344416567277,1.17221189547154,5.36011051538772,0,1581,2.44904032752902,1.56850823523962,0.392256304079372,1.61681263358019,-14.0406868445491,63.7548453704633,8.05102076549077,1.54904511545163,4.05616676009318,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198.5,1.3957460179092,1.52058837363892,-0.0943995120832373,1.52351575965836,3.55241517560426,65.7640172275487,14.2259665951164,1.16457740334518,5.39524920295681,0,1589.5,2.44171263511414,1.5681365094046,0.388706866476253,1.61559436127186,-13.921767855278,63.7699584189699,8.0753432704327,1.53615139044614,4.09021229694996,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,1.39655670105765,1.5205858924799,-0.0945019629418075,1.5235196347303,3.55626647565803,65.764124535518,14.2175347747202,1.15704780535017,5.43035929727903,0,1598,2.43449628927541,1.56771553519969,0.385152394338822,1.61433403178257,-13.8029133887176,63.7870823849827,8.09944073017281,1.52346451143643,4.12427415276997,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215.5,1.39735155055087,1.52057779757694,-0.0946130160145036,1.5235184479629,3.56045374950788,65.7644746354652,14.2092774418155,1.14961048996369,5.46549058314354,0,1606.5,2.4273895980668,1.56724773628209,0.381596314094659,1.61303478381961,-13.6842116718201,63.8061218306337,8.12331347230544,1.51098014196502,4.15835068421769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,1.39813708540158,1.52056568558846,-0.0947309959962197,1.52351369071352,3.56491042358526,65.7649984790364,14.2011263943699,1.14226886062221,5.50061857044501,0,1615,2.42039339369808,1.56672999392817,0.378035963605599,1.61169291853422,-13.5655879669769,63.8272072326107,8.14695340355249,1.49869559981305,4.19243594760894,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1232.5,1.39891341476577,1.5205499628072,-0.0948146266370779,1.52350320078998,3.56808627840676,65.7656785018643,14.1930801486939,1.13502102617912,5.53574353448851,0,1623.5,2.41350595844416,1.5661606880338,0.37447027755909,1.61030658246114,-13.4470090780957,63.8504086866991,8.17036105748215,1.48660668829329,4.22652834583507,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1241,1.39968064652021,1.52053005175319,-0.094987096008435,1.52349407176158,3.57460655990621,65.7665396910103,14.1851372446386,1.12786514626931,5.57086574397902,0,1632,2.40671591582937,1.56554865074583,0.370905160375543,1.60888570627168,-13.3285968719649,63.8753704347415,8.19357021378466,1.47470337979741,4.26064345769843,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1249.5,1.40043888727754,1.52050649304191,-0.0951287836577217,1.52347939955314,3.57998009415106,65.7675586770701,14.1772962451547,1.12079942959387,5.60598546115994,0,1640.5,2.40003143715836,1.5648523482494,0.367306337308263,1.60738197614894,-13.2094925698725,63.9037926561378,8.21654815131376,1.46298777028854,4.29476270053875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258,1.40118824240099,1.52047930105768,-0.0952749895481345,1.52346139714081,3.58553187061551,65.7687348525152,14.1695557358592,1.11382213227424,5.64110294194854,0,1649,2.39344148119355,1.56410702502881,0.363703182452976,1.60583647693995,-13.090411318357,63.9342438847226,8.23932811736583,1.4514502614879,4.32890156410775,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1266.5,1.40192296168218,1.52044672423657,-0.0954343916126382,1.5234388613739,3.59159179024958,65.7701440017313,14.1619746983608,1.10692693381933,5.67624213957839,0,1657.5,2.38695397845039,1.56330113880451,0.360087774445169,1.60423615963871,-12.9711602022519,63.9672021709599,8.26187808255154,1.44009289800928,4.36304165923266,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275,1.40265481096619,1.520412349517,-0.0955971293092373,1.52341475760739,3.59778133840032,65.7716309866647,14.1544314210305,1.10012142036564,5.71135621110923,0,1666,2.38054908999997,1.56243544446234,0.356456283238307,1.60258091838518,-12.8515864536893,64.0026443040735,8.28426273169455,1.42890101440574,4.39721523312982,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1283.5,1.40337236631886,1.52037279124319,-0.0957694710037893,1.52338610205323,3.60434383708411,65.7733422855006,14.1470433546622,1.093394909481,5.74649218932437,0,1674.5,2.37422576380091,1.5614789598672,0.352786037890102,1.60083557264266,-12.7311291605095,64.0418491508236,8.30648206139986,1.41787146240723,4.43142095300524,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1292,1.40408711872094,1.52033158360025,-0.0959465725363959,1.52335612017477,3.61108915905141,65.7751250310757,14.1396918933934,1.08675473585212,5.78160379697169,0,1683,2.36800074556385,1.56046507129782,0.34910540075493,1.59903903003547,-12.6104951389474,64.0834593733206,8.32847310121183,1.40701173236117,4.46562396223625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1300.5,1.40478791111516,1.5202853572951,-0.0961363349278976,1.52332194972017,3.61832191382111,65.7771250115309,14.1324915087749,1.08019062753953,5.81673747854253,0,1691.5,2.36184624511151,1.55935802142408,0.345383758979439,1.5971497675379,-12.4888768600083,64.1289547532359,8.35033020747304,1.39630283482797,4.49987291471316,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1309,1.40548049109852,1.52023587207153,-0.0963319014460432,1.52328491818481,3.6257806197676,65.7792661238391,14.1253827818715,1.07370549358176,5.85187031708258,0,1700,2.35577877314213,1.55817798612815,0.341638657919158,1.59519140200766,-12.3667094608628,64.1775207262978,8.37199124094821,1.38575221949537,4.53413331675387,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1317.5,1.40616495491019,1.52018325611957,-0.0965357910162466,1.52324531548055,3.63355958705351,65.7815428484987,14.1183644580317,1.06729787848971,5.88700252648366,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326,1.40684139766158,1.52012731469131,-0.0967395704731791,1.52320241509982,3.64134276957973,65.7839636414316,14.1114353019157,1.06096636324402,5.9221343153312,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334.5,1.40750991334947,1.52006872131841,-0.09696255835522,1.52315811892705,3.64985382706339,65.7864993848871,14.104594097147,1.05470956414347,5.95726588701425,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1343,1.40817059486914,1.52000706512083,-0.0971885263407122,1.52311098993787,3.65848460691633,65.7891678891971,14.097839645971,1.04852613169705,5.99239743983317,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1351.5,1.40881837245288,1.5199405844724,-0.0974232750590389,1.5230596425779,3.66745717364478,65.7920454401921,14.0912234623132,1.04241093041278,6.02755125053371,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1.40946361965543,1.51987314589091,-0.0976639426061143,1.52300775614759,3.67665486494892,65.7949647115992,14.0846393594089,1.03637030857017,6.06268363269514,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368.5,1.41010130536733,1.51980275545502,-0.0979208436432405,1.52295400689203,3.68646978648892,65.7980120387797,14.0781385203327,1.03039920012227,6.09781656122596,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,1.41072404532036,1.51972926396201,-0.0981978739010126,1.52289850554171,3.6970486652731,65.8011939174581,14.0717958950586,1.02449095520723,6.13298270252531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1385.5,1.41135165042927,1.51965129257776,-0.0984121747079826,1.52283453046088,3.70528399435112,65.8045700934267,14.0654095588044,1.01865871557508,6.16809654804991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394,1.41196454604344,1.51957386266017,-0.0986954646103443,1.52277559699865,3.7161090212886,65.8079231666565,14.0591785534994,1.01288704881165,6.20324380151886,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1402.5,1.41257265341062,1.51949251687154,-0.0989659155715976,1.52271197580945,3.72646238830683,65.8114461832878,14.0530017393082,1.00718192756551,6.2383817016722,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1411,1.41316650826139,1.51940681716331,-0.0992582787557471,1.52264548793995,3.73765008204431,65.8151581725143,14.0469749853864,1.00153544171608,6.27355263275923,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1419.5,1.41375572362113,1.51931911655129,-0.0995504045929282,1.52257704598907,3.74883476304361,65.8189572622441,14.0410004759897,0.995953310053633,6.30871471960993,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1428,1.41434033573588,1.51922987795485,-0.0998501423022728,1.5225076265781,3.7603100819472,65.8228234259173,14.0350777160216,0.990434408778626,6.34386815672915,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1436.5,1.41492038056848,1.5191391398113,-0.100151712847645,1.52243689251573,3.77185898729132,65.8267550215454,14.0292062157719,0.984977640493197,6.37901313580426,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1445,1.41549589380082,1.5190463302532,-0.100455719801088,1.52236431418254,3.78350560647778,65.8307768554574,14.0233854908468,0.979581933426175,6.41414984574449,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1453.5,1.41605791844178,1.51894950669,-0.100779931975755,1.52228913106638,3.7959221501523,65.8349731571483,14.0177058978023,0.974240053967516,6.4493194275803,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462,1.41661555226524,1.51885100822634,-0.101105960808443,1.52221246890871,3.80841233468193,65.8392425974531,14.0120752692673,0.968957286091135,6.48448120198007,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1470.5,1.41716882957445,1.51875095522304,-0.101435623510907,1.52213457017044,3.8210441572112,65.8435799866305,14.006493145664,0.963732628068309,6.51963534717457,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479,1.41770913944672,1.51864530395292,-0.101778458033525,1.52205204041713,3.83418608974196,65.848160686177,14.0010461888562,0.958559255880137,6.55482200879741,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.5,1.41825367048987,1.51854373768948,-0.102119456510168,1.52197354335543,3.84725016479954,65.8525648738663,13.9955610071806,0.953447845707478,6.58996224645862,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496,1.4187854390867,1.51843696337332,-0.102473426324144,1.52189080253512,3.86081602101576,65.8571955320705,13.9902085741916,0.948385988694319,6.62513510541199,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.5,1.41930474435704,1.51832483078741,-0.102839317675178,1.52180360659499,3.87484480201828,65.8620592723492,13.9849855798185,0.943373043773374,6.66034009414519,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
