A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
637.5,1.28829743129788,1.4921041270267,67.0194513832417,15.4408171629445,2.02085871576139,3.109166048163,0,1164.5,3.68996229641815,1.72593517517395,57.9396036643854,5.33362211684523,3.16870957184899,1.98288456695425,0
646,1.29061772800329,1.49194175425828,67.0267453233889,15.4123671760209,1.99786026006701,3.14495734900341,0,1173,3.65972371962854,1.72249117659504,58.0554497804027,5.37782066353393,3.11996907044206,2.01386140866112,0
654.5,1.29288081036122,1.49172119183618,67.0366557418875,15.3847208167442,1.97537174997894,3.18076094145144,0,1181.5,3.63029465031719,1.71920653599428,58.1663679763562,5.42154614411502,3.07261502354396,2.04489832244996,0
663,1.29509361427809,1.49146716432285,67.0480734622152,15.3577856254728,1.95338403360194,3.21656427978153,0,1190,3.60164528072299,1.71606873155014,58.2727242571857,5.46480268456024,3.02659267287646,2.07599303450638,0
671.5,1.29725725677982,1.49117280478158,67.0613088431743,15.3315410434571,1.93187975693197,3.2523687277297,0,1198.5,3.57374913230303,1.71307772313698,58.3744675734153,5.50759147083608,2.98185159140846,2.10714219489769,0
680,1.29936754774525,1.49083981362946,67.0762875298786,15.306030960816,1.91083462903713,3.28818894722758,0,1207,3.54657886729777,1.71022004934272,58.4720077620609,5.54991696289576,2.93834206072723,2.13834372490469,0
688.5,1.3014258027274,1.49046745193438,67.0930451183063,15.281232586317,1.89023355515962,3.32402590676104,0,1215.5,3.5201003210677,1.70749042469477,58.5654821565844,5.59179654209113,2.89601013662501,2.16960059211049,0
697,1.30344335491327,1.49005996970389,67.1113928521093,15.2570034517418,1.87007654937342,3.35985460556939,0,1224,3.49430402925742,1.70487846425919,58.655207451079,5.6332103621416,2.85482355331489,2.20090145322076,0
705.5,1.30540869505527,1.48961355472909,67.1315051360328,15.2334760270202,1.85033124742065,3.39570837164334,0,1232.5,3.46915628657719,1.7023851646719,58.7411133950248,5.67417876090043,2.81473126699975,2.23225051032204,0
714,1.3073327707314,1.4891313850256,67.1532418197479,15.2105136496515,1.83099827833529,3.43156265165477,0,1241,3.44462865602878,1.69998437374961,58.8240701174405,5.71471603559774,2.77568787754132,2.26364979939502,0
722.5,1.30920705343349,1.48860958426225,67.1767809754899,15.1882128045989,1.81205128502905,3.46744342121579,0,1249.5,3.42071457504715,1.69768374854735,58.9037858703462,5.75480180758922,2.73766672672841,2.29508772774843,0
