S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
544,4.47440223606388,4.2971632162837,-0.311213561008445,4.30841799132085,4.14230154572395,23.2711663408686,4.3965093723448,8.22500411041155,0.763912725493483,0,544,4.92468120620375,4.68397505975872,0.351047057122459,4.69711149503139,-4.28609930347586,21.3493878007863,3.99383744227878,9.05272280552161,0.694065801213667,0,1059.12006076853,13.6395195388586,-0.184806288989222,-0.0722097001813039,0.198412714436957,-21.3421698630517,-541.107126532,1.44099828932667,12.8781618289445,0.487894576154319,0,1666,6.69925041078941,3.06337444173316,-1.25276552452847,3.30963509011356,22.242083969667,32.6437403921877,2.93481322806812,4.02115870995763,1.56253104151808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,4.47148483935096,4.28747980995312,-0.326017496513105,4.2998570358546,4.34837022262593,23.3237249929098,4.39938350045138,8.09318522959449,0.776355060329492,0,552.5,4.92066834863502,4.66971479767126,0.367654241985854,4.68416544682616,-4.50170372259481,21.4145840448048,3.99709975125146,8.90618705635297,0.705485441460345,0,1059.0188365401,13.5395195388586,-0.182042384170681,-0.0736383406849896,0.196372184520579,-22.0239261768283,-549.32262316583,1.45164346446572,12.7849657359197,0.491451086922105,0,1674.5,6.65931183104413,3.07858556389392,-1.28891610390051,3.33751311564616,22.7176724220536,32.4824494640701,2.95243003587054,3.9768956888887,1.57992207960962,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,4.46849792654448,4.27748929034438,-0.341527797772656,4.29110194072132,4.56498584874004,23.378199970186,4.40233001328604,7.96523694571209,0.788825913152779,0,561,4.91654106192467,4.65494439672837,0.385015128213746,4.67083975164919,-4.72822898033465,21.4825337269942,4.00046065588878,8.76388781091742,0.716940408496837,0,1058.91947533427,13.4395195388586,-0.179213875362501,-0.0751061055717614,0.194315568641842,-22.7378970391504,-557.992509216863,1.46244710685895,12.6917294958771,0.495061394841475,0,1683,6.62059343256721,3.09317334414375,-1.32529572943305,3.36513448577838,23.1931133054614,32.3292582969294,2.96971180099782,3.93380477276721,1.59722855355624,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,4.46543984120629,4.26717389445676,-0.357760924085953,4.28214501439828,4.79248433220977,23.4347140457304,4.40535083193441,7.84098303987057,0.801326220861626,0,569.5,4.91229608305422,4.63963999512567,0.40314629490146,4.65712209625885,-4.96605565064703,21.5533964068459,4.00392330473775,8.62562964539811,0.728432075742059,0,1058.81277873741,13.3395195388586,-0.176271913175179,-0.0766043389879618,0.192197846310047,-23.4888267667373,-567.305353409423,1.47341278192085,12.5985630384679,0.498722377146885,0,1691.5,6.58302579848842,3.10713612158883,-1.36186603767282,3.39248787509237,23.6679671434653,32.1839778132621,2.98667450507896,3.89182725302301,1.61445637195204,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,4.4623088874284,4.25651790519191,-0.374703163565993,4.27297871958259,5.03080451883814,23.4933817329946,4.40844793335107,7.72025759070657,0.813856951449795,0,578,4.90792010678895,4.62379923666391,0.422136641347854,4.64302904631688,-5.2164425405452,21.627236582216,4.00749909411397,8.49121125742032,0.739963371149059,0,1058.7080458816,13.2395195388586,-0.173269095650072,-0.0781456825777346,0.190076109000931,-24.2757375353707,-577.136965047458,1.48454416284567,12.5053546068349,0.502439595255096,0,1700,6.54656268139245,3.12045462234874,-1.39861904460557,3.41955732253036,24.1424008893952,32.0466124659524,3.00332492794331,3.8509192243485,1.63160662198584,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,4.4590959907196,4.24548116953285,-0.392473520626948,4.26358368338788,5.28169672929575,23.5544561397745,4.41163062665621,7.60289171478192,0.826420465119015,0,586.5,4.90342191087408,4.60737313776061,0.441995337944798,4.62852537092787,-5.47973996594093,21.7043415000254,4.0111814226892,8.36048066645196,0.751533979666035,0,1058.60524062436,13.1395195388586,-0.170177120957572,-0.0797271174285054,0.187927288467819,-25.1028517214767,-587.623056714725,1.49584503471153,12.4121051310015,0.50621431585253,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,4.45579900647975,4.23406029018276,-0.411198902498916,4.25398061564916,5.54699420149044,23.6179915132204,4.41490140280542,7.48873782601639,0.839017929743964,0,595,4.89878753910631,4.59034157682171,0.462775573779713,4.61360997740221,-5.75682667513985,21.7848711967179,4.01498231801775,8.2332563682459,0.763147049739959,0,1058.50432748842,13.0395195388586,-0.167001171191048,-0.0813497000697962,0.185761042419091,-25.9716641503516,-598.79819576595,1.50731929877355,12.3188155213294,0.510047844802983,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,4.45242346128731,4.22221807798049,-0.430418000933398,4.24410004047416,5.82069350890246,23.684233773124,4.41825514886329,7.37766936418776,0.851649077373818,0,603.5,4.89401286897448,4.57267725694318,0.484529973848891,4.59827648056567,-6.04860430627928,21.8690264763732,4.01890582675487,8.10938337858241,0.774804324059216,0,1058.39596438942,12.9395195388586,-0.163721057180325,-0.0830155834931744,0.183565170081243,-26.8875159408804,-610.794980940406,1.51897097695617,12.2255941766779,0.51393700922657,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,4.44895957174804,4.20991178083327,-0.451459924537699,4.2340492753229,6.12085801188781,23.7534668672337,4.42170197523568,7.26954178390202,0.864316554461979,0,612,4.8890992484814,4.55435404413857,0.50735396268217,4.58252646504203,-6.35652809266576,21.9570105948833,4.02295153662161,7.9887242622245,0.786506718837483,0,1058.29800904569,12.8395195388586,-0.160358559193445,-0.0847275737857858,0.18136600912581,-27.8503280735036,-623.602509918834,1.53080421655554,12.1322344265171,0.517891847972095,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,4.44540502572473,4.19714153050645,-0.472892508265837,4.22369794747162,6.42841280715898,23.825739321193,4.42524461252287,7.16423050076508,0.877021657316665,0,620.5,4.8840311176564,4.53532999299247,0.531260935669449,4.56633948881437,-6.68108445383275,22.0491122265656,4.02713301464677,7.87112186568315,0.798257912200963,0,1058.19282209941,12.7395195388586,-0.156881838982785,-0.0864839144066663,0.179140667782946,-28.8665355323171,-637.422410703469,1.54282329516368,12.038939664686,0.521905207782554,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,4.44175745056722,4.18383423464767,-0.495532305046823,4.21307739880896,6.75463082568768,23.9015205650042,4.42888587950988,7.06161756846935,0.889765729488734,0,629,4.87880955708963,4.51557778180292,0.556352147052831,4.54972201513922,-7.02386021626614,22.1455602875416,4.03145018888715,7.75645398583406,0.810058993278995,0,1058.09773785418,12.6395195388586,-0.153323270001037,-0.0882907628169086,0.176927340800122,-29.9353646988956,-652.216718305861,1.55503262582644,11.9455122968994,0.525987094652311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,4.43800586252435,4.16995416570285,-0.519334326737801,4.20216918828726,7.0991757217421,23.981078934268,4.43263724217724,6.96157782356762,0.90255190222949,0,637.5,4.87342380291909,4.49506181491887,0.582653807771572,4.53266656391714,-7.38554936238357,22.2466351114695,4.03591283420041,7.64458635752015,0.821913052365309,0,1057.99563396669,12.5395195388586,-0.149667162293768,-0.0901473195753033,0.174719199562272,-31.0613385993297,-668.149235058784,1.56743676244858,11.8521467728981,0.530130568543677,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,4.43414729560371,4.15543124682258,-0.5443217533053,4.19093008987155,7.46270978323396,24.0648909969246,4.43650221912015,6.86400510155373,0.915381794479922,0,646,4.86786869202562,4.47373917606278,0.610286636436168,4.51517352867545,-7.76807413784317,22.3526665423547,4.04052618006874,7.53540045205205,0.83382234921152,0,1057.89540929185,12.4395195388586,-0.145885593419733,-0.092054722147513,0.172501241262443,-32.2521819828415,-685.468644681633,1.58004040545977,11.7587423384185,0.534341609531744,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,4.43017869923571,4.14028353688167,-0.570590105384285,4.17941632696909,7.84674733933854,24.1529352058137,4.44048445275008,6.76879862373676,0.928257089100829,0,654.5,4.86213238903855,4.45157883509199,0.639306961603249,4.49725110664208,-8.17256902356519,22.4639400321737,4.04530109103978,7.42877370364943,0.845790376424164,0,1057.79702924293,12.3395195388586,-0.142010620501984,-0.0940172587083561,0.170312246389954,-33.5063062219566,-704.172685440827,1.59284840775626,11.6652998616285,0.538621842705244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,4.42608763446417,4.12438843286287,-0.598495117126829,4.16758639386848,8.2566294321609,24.2460189256682,4.44459707338387,6.67584861910132,0.941181513493547,0,663,4.85621570621146,4.42852432641562,0.669810779128592,4.47889207165028,-8.60075188429448,22.5808853309243,4.05023799835299,7.32460890831292,0.857818538276987,0,1057.70045986976,12.2395195388586,-0.138008187548725,-0.0960358740267706,0.168134318122654,-34.8329313374275,-724.594690910598,1.60586578093416,11.5718201922365,0.542972946589248,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,4.4218703219907,4.10760707936592,-0.627543998825071,4.15526742688342,8.68625803951392,24.3450744114106,4.44884459678651,6.58506377064884,0.954157093388404,0,671.5,4.85010603783122,4.40454639243796,0.701908452543794,4.46012380981634,-9.05451859049878,22.7038135349618,4.05534860629757,7.22279380168462,0.869910657800326,0,1057.60566784701,12.1395195388586,-0.133898789372097,-0.0981131623205349,0.165997224120914,-36.2317700765383,-746.832741871218,1.61909770183107,11.4783041618634,0.547396655340031,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,4.41752286589011,4.08999717195112,-0.657937792036912,4.14257878678952,9.13859957097036,24.4498946566008,4.45323171112967,6.49635715572075,0.96718594076167,0,680,4.84378992948423,4.37959751894944,0.735673447142306,4.44095596114377,-9.53537695819266,22.8331483811753,4.06064548422893,7.12322048453563,0.882070872412311,0,1057.51262046272,12.0395195388586,-0.12966170063447,-0.100251399048806,0.163897832879711,-37.7103581672698,-771.23776343109,1.63254951939399,11.3847525844096,0.551894761049429,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,4.41302341864851,4.07128479502717,-0.69091492605846,4.12949431737953,9.63158336369012,24.5622708885765,4.45778133317946,6.40962007065869,0.980274218739128,0,688.5,4.83726780744701,4.35361721983595,0.771242860154166,4.421402316708,-10.0457216818673,22.9694056575254,4.06612968463141,7.02580654676399,0.894300926926824,0,1057.42128560697,11.9395195388586,-0.12528335966351,-0.102453799267614,0.161841592901655,-39.2754965388051,-798.190599841694,1.64622676189272,11.2911662564134,0.556469116165104,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,4.40837193930285,4.05155250901508,-0.724784973403721,4.11587062369291,10.1423970397855,24.6818965760633,4.4624944756373,6.32478040072144,0.99342347229366,0,697,4.83051766590888,4.32656703721999,0.808698766070571,4.40149702053775,-10.5872528222215,23.1130129591738,4.07182125239644,6.93044141450341,0.906606799103834,0,1057.33163176084,11.8395195388586,-0.120809572464413,-0.104721964069178,0.159880088058333,-40.9198901180793,-827.748976840865,1.66013514449915,11.1975459574037,0.56112163603358,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,4.40354693797378,4.03054442961702,-0.760732300134849,4.10170720939285,10.6883745024443,24.8105440210969,4.467393993583,6.24173910414427,1.00664016908489,0,705.5,4.82353944341643,4.29839219655843,0.848204142529139,4.38128129008376,-11.1627922605134,23.2645127357309,4.0777219216138,6.83705094743647,0.918990564131373,0,1057.23535917438,11.7395195388586,-0.116168672055789,-0.107055860622321,0.157975053919254,-42.6622826046412,-860.817277415167,1.67428057725429,11.1039792956095,0.565849875968695,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,4.39854194147795,4.00812923949308,-0.798709463479252,4.08693489152087,11.2698409054241,24.949295300829,4.4724876792861,6.16042288722401,1.01992759623859,0,714,4.81631725572357,4.26905046286543,0.889867781114248,4.36080915913053,-11.774492163955,23.4244127282766,4.0838469353259,6.74554237496298,0.931457391847467,0,1057.14833310754,11.6395195388586,-0.1113842086353,-0.109462368721794,0.156168025214824,-44.501416151177,-897.79333376983,1.68866917344643,11.0102992875595,0.570664351901762,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
722.5,4.39334436992163,3.98421160866192,-0.838440027503471,4.07147686009836,11.8839572475271,25.0990684788413,4.47778967422165,6.08075345317872,1.0332905873523,0,722.5,4.80883411007696,4.23847767539196,0.933849759040686,4.34013460358735,-12.4252711638045,23.5933765985337,4.09021271951537,6.65582575789198,0.944012889719875,0,1057.06290874744,11.5395195388586,-0.106478912510342,-0.111946952060213,0.154498798975774,-46.4340342288031,-939.153092780576,1.70330725842535,10.9165873131736,0.575563143217604,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731,4.3879224500618,3.95844574091351,-0.880701451180701,4.05523460848668,12.5432461691607,25.2624404994175,4.48333395145933,6.00262989064542,1.04673874978889,0,731,4.80108934664309,4.20663518308453,0.980293786643836,4.31934664870709,-13.1178177686743,23.7719687226774,4.09682200763865,6.56783768350628,0.956659651160147,0,1056.9856889869,11.4395195388586,-0.101413464699976,-0.114510924899741,0.152962226526183,-48.4711727399926,-986.062356668736,1.71820137887926,10.82277618141,0.580552087732542,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739.5,4.38226014430195,3.93070447429274,-0.925008831559556,4.03807862760102,13.2424147487066,25.4407322285386,4.48913872960496,5.92597720662873,1.06027834534215,0,739.5,4.79305566722956,4.17348682907703,1.02933100342734,4.29854796729037,-13.8546810359058,23.9607800612408,4.10370048019945,6.48148163249433,0.969405710521402,0,1056.90276843867,11.3395195388586,-0.0961932557651148,-0.117154158643357,0.15158574913931,-50.6111733365209,-1039.57392027753,1.7333583126032,10.7290092120869,0.585625865629903,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748,4.37634015939325,3.90070775480228,-0.971549477035918,4.01987927364783,13.9860845637836,25.6363732650535,4.49522378195379,5.85072213822627,1.07391620363028,0,748,4.78472229391603,4.13895454670743,1.08116876236685,4.27783480658475,-14.6395555714387,24.1606905491511,4.11086002182784,6.39668755871128,0.982256089501023,0,1056.82781201089,11.2395195388586,-0.0908071688273932,-0.119884306490182,0.150393446842204,-52.8576483416157,-1101.23464139798,1.74878507878939,10.6351473826872,0.590794380283616,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.5,4.37012301899207,3.86811236042524,-1.02040986126723,4.00044116540237,14.7779897630247,25.8524031057378,4.50163207862754,5.77676539192607,1.08766496142657,0,756.5,4.77607804671523,4.10301999164427,1.13598098869113,4.25737311713458,-15.4755262727339,24.3722916787265,4.11831311580504,6.31338803267049,0.995216082817243,0,1056.75423514927,11.1395195388586,-0.0852474448356771,-0.122703957007863,0.149410133245371,-55.2107148747588,-1173.05568739051,1.76448894887249,10.5412584765134,0.596056469080892,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765,4.36357923586278,3.83254370613976,-1.0715767601991,3.97953112972751,15.6209579965599,26.0923312733001,4.50839684756615,5.70402514491866,1.10153534522492,0,765,4.76711386106822,4.06571068535505,1.19390459612845,4.23738263101963,-16.3649885732206,24.5959458847395,4.12607068438539,6.23152138701728,1.00829073944445,0,1056.68201246301,11.0395195388586,-0.0795082299740458,-0.125616773098153,0.148664495819273,-57.6685301288833,-1257.73143274153,1.78047745796489,10.4473431066804,0.601414660456771,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773.5,4.35667631151096,3.7936233646524,-1.12495699656275,3.95690617489878,16.5171402225521,26.3600232252267,4.51555497972583,5.63241927797151,1.11553934412398,0,773.5,4.75780213814563,4.0269492400087,1.25511722770777,4.21801368382032,-17.3111820764119,24.8326944393727,4.13416004501095,6.15100470348498,1.02148927046336,0,1056.61672641894,10.9395195388586,-0.0735895055503514,-0.128629149995066,0.148192015829458,-60.2258685946755,-1358.88941299623,1.79675841691994,10.3533469282988,0.606874796207763,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,4.34935408843387,3.75076690055271,-1.18049276013813,3.9321515101812,17.4705459153821,26.6612142666781,4.52317282377673,5.56183387267758,1.1296966883613,0,782,4.74812940409021,3.98675636574423,1.31987975998638,4.19956056041865,-18.3179552240149,25.0830476773648,4.14259671196214,6.07177673157316,1.03481823936429,0,1056.55771078588,10.8395195388586,-0.0674781961184165,-0.131745866307496,0.148021215508143,-62.8791768314814,-1481.96018495384,1.8133399250637,10.2592782468987,0.612439311613267,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790.5,4.3415613553192,3.70340378026707,-1.23790487062922,3.90481856536562,18.4827915049725,27.002186618924,4.53130848768953,5.49217122747527,1.14402574991602,0,790.5,4.73808166266956,3.94518593342863,1.38825434545,4.18231301757579,-19.3862391985351,25.347347802463,4.15139703622606,5.99377819439539,1.0482845883511,0,1056.494338294,10.7395195388586,-0.0611600571947051,-0.134968229855413,0.14817886376391,-65.6226234066718,-1635.05406284442,1.83023038363872,10.1652409763033,0.618104904923221,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799,4.33324048189384,3.65094414505618,-1.29670499848583,3.874382144732,19.5535003951966,27.3901752606684,4.54002793884413,5.42332976457301,1.15854753074826,0,799,4.7276443750239,3.90229709893021,1.46045084753273,4.16663405237108,-20.5185700937941,25.6259319741222,4.16057825994879,5.91695165835282,1.06189566350601,0,1056.44312819956,10.6395195388586,-0.0546341664148688,-0.138307059738757,0.148706875810863,-68.4449488120874,-1830.3564703567,1.84743851000698,10.0710764780978,0.62388418168048,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807.5,4.3243069191557,3.59252740442453,-1.35648241384944,3.84009084405877,20.6857556796099,27.8355566270255,4.54942689903711,5.35517884725165,1.17329140377902,0,807.5,4.71680243862871,3.85820713441773,1.53656195615334,4.15292486534126,-21.7153166518454,25.9187743208327,4.17015857520888,5.84124141006651,1.07565924194666,0,1056.39493046361,10.5395195388586,-0.0478881475055211,-0.14176530062878,0.149635140036954,-71.3350936568652,-2088.19938145385,1.86497335266226,9.97687440078237,0.629774922964538,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816,4.31466059071864,3.5272875800169,-1.41621267057317,3.80097566427799,21.8755543370526,28.3503960852324,4.55961959865196,5.28757425333167,1.18829259054293,0,816,4.70554016544163,3.81306870622574,1.61670583468181,4.1416458943628,-22.9764949462496,26.2255961548047,4.18015718752138,5.76659334000199,1.08958356116324,0,1056.3495678886,10.4395195388586,-0.0409076529789335,-0.145348884134994,0.150995808523061,-74.2810322860837,-2444.53036822957,1.88284430710645,9.88263720287677,0.635780225277378,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.5,4.30419941129544,3.45426105149473,-1.47495506823255,3.75598347509389,23.1222801391367,28.9497517730248,4.57072510580532,5.22037527143171,1.20358881890428,0,824.5,4.69385445717866,3.76714980409678,1.70074806069916,4.13327492582799,-24.2976589701882,26.5452676958187,4.1905825805399,5.69297083951323,1.10367424747196,0,1056.31291126232,10.3395195388586,-0.0337060597416928,-0.149066902874232,0.152830101733351,-77.2588988115645,-2966.82557280063,1.90106113264827,9.78831123677416,0.641906980192252,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833,4.29277486349372,3.37231892777291,-1.53112532503765,3.70363061219488,24.4193520687521,29.6531858764736,4.58291534841084,5.15339119266953,1.21923313644754,0,833,4.68173624076808,3.720753289481,1.78870208224461,4.12837258253296,-25.6752945180267,26.8762780597982,4.20144895219767,5.62033162157032,1.11793853641399,0,1056.28524588401,10.2395195388586,-0.0262251323118329,-0.152925794210339,0.155158164785602,-80.2690431794171,-3813.13614783478,1.91963397018762,9.69389620725902,0.648158921123437,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.5,4.28022459608927,3.28033705112475,-1.58279254518348,3.64223055421677,25.7577330895109,30.4846722886943,4.5963820094702,5.08642257408112,1.23528574664575,0,841.5,4.66917660885738,3.67425557850554,1.88032947426347,4.1274438806558,-27.1014569944235,27.2163974071379,4.21277082465816,5.54863530464335,1.13238390382614,0,1056.2643663532,10.1395195388586,-0.0184913469321945,-0.156933433274892,0.158019088691246,-83.2798677855288,-5407.93487714485,1.93857336105365,9.59941456121044,0.654538385347877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850,4.26634547039922,3.17715519903372,-1.62752274142341,3.56975425381038,27.1241511730428,31.4746978776528,4.61136711554181,5.01922996517556,1.25182256058671,0,850,4.6561989635941,3.62826423814355,1.97512590029228,4.13103179651244,-28.562640351034,27.5613884316117,4.22453385191088,5.47788113364012,1.14701015847059,0,1056.24860821674,10.0395195388586,-0.010474908205145,-0.1610967168817,0.161436909943076,-86.2797233841151,-9546.62303874723,1.95789026697021,9.50488309358181,0.661048141814845,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.5,4.25087695335885,3.06154564817916,-1.66238555078627,3.48376053645306,28.5014726867842,32.6632399093819,4.62818394576965,4.95151654439004,1.26894159614559,0,858.5,4.64280334479969,3.5833494464568,2.07253059756676,4.13953817874322,-30.0441451598038,27.9068512558493,4.23674489345425,5.40804117041315,1.16182275785071,0,1056.24009030514,9.93951953885864,-0.00216441521824984,-0.165425855606413,0.165440014495741,-89.250390569677,-46201.8558901377,1.97759609122805,9.41028430002798,0.667693462477101,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
867,4.2335265997413,2.93266341176285,-1.68396018458631,3.38175052154421,29.8648076582412,34.0986966314996,4.64719335021354,4.88296032265433,1.28675739551455,0,867,4.62902295054037,3.54032626514821,2.17153606890022,4.15324920540929,-31.5237760951321,28.2459842711174,4.2493806352761,5.33912681723226,1.17681889235152,0,1056.24218056868,9.83951953885864,0.00645273809138693,-0.16993057960605,0.17005304970545,87.8253642625343,15497.2972068213,1.99770270114997,9.31559042033432,0.674480631250649,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
